"","date_coll","date_frag","col_num","frag_letter","col_frag_num","tile_num","tile_position","stand_beetag","peg_beetag","exp_beetag","exp_num","exp_subrun","beetag_exprun","exp_startdate","N_species","N_dose","temp","food","sym_state","treat_ID","N_species_dose","PES_day","PES_value"
"153","08_01_22","8_05_22",252,"E","252E",173,6,"O11","B26","O11B26",3,"B","O11B26_exp3B","08_25_22","A",5,20,"S","S","A_5_20_S_S","A_5",10,1
"154","08_01_22","8_05_22",248,"I","248I",170,14,"O11","G24","O11G24",3,"B","O11G24_exp3B","08_25_22","A",5,20,"S","S","A_5_20_S_S","A_5",2,5
"155","08_01_22","8_05_22",248,"I","248I",170,14,"O11","G24","O11G24",3,"B","O11G24_exp3B","08_25_22","A",5,20,"S","S","A_5_20_S_S","A_5",6,1
"156","08_01_22","8_05_22",248,"I","248I",170,14,"O11","G24","O11G24",3,"B","O11G24_exp3B","08_25_22","A",5,20,"S","S","A_5_20_S_S","A_5",10,1
"157","08_01_22","08_03_22",242,"P","242P",165,13,"W10","O41","W10O41",3,"B","W10O41_exp3B","08_25_22","A",5,30,"S","A","A_5_30_S_A","A_5",2,1
"158","08_01_22","08_03_22",242,"P","242P",165,13,"W10","O41","W10O41",3,"B","W10O41_exp3B","08_25_22","A",5,30,"S","A","A_5_30_S_A","A_5",6,1
"159","08_01_22","08_03_22",242,"P","242P",165,13,"W10","O41","W10O41",3,"B","W10O41_exp3B","08_25_22","A",5,30,"S","A","A_5_30_S_A","A_5",10,1
"160","08_01_22","8_05_22",250,"J","250J",171,16,"W10","O42","W10O42",3,"B","W10O42_exp3B","08_25_22","A",5,30,"S","A","A_5_30_S_A","A_5",2,1
"161","08_01_22","8_05_22",250,"J","250J",171,16,"W10","O42","W10O42",3,"B","W10O42_exp3B","08_25_22","A",5,30,"S","A","A_5_30_S_A","A_5",6,1
"162","08_01_22","8_05_22",250,"J","250J",171,16,"W10","O42","W10O42",3,"B","W10O42_exp3B","08_25_22","A",5,30,"S","A","A_5_30_S_A","A_5",10,1
"163","06_29_22","06_30_22",186,"E","186E",127,15,"Y3","B27","Y3B27",1,"B","Y3B27_exp1B","7_17_22","A",7.5,30,"F","A","A_7.5_30_F_A","A_7.5",2,3
"164","06_29_22","06_30_22",186,"E","186E",127,15,"Y3","B27","Y3B27",1,"B","Y3B27_exp1B","7_17_22","A",7.5,30,"F","A","A_7.5_30_F_A","A_7.5",6,1
"165","06_29_22","06_30_22",186,"E","186E",127,15,"Y3","B27","Y3B27",1,"B","Y3B27_exp1B","7_17_22","A",7.5,30,"F","A","A_7.5_30_F_A","A_7.5",10,1
"166","06_29_22","06_30_22",169,"G","169G",116,11,"Y4","B30","Y4B30",1,"B","Y4B30_exp1B","7_17_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",2,1
"167","06_29_22","06_30_22",169,"G","169G",116,11,"Y4","B30","Y4B30",1,"B","Y4B30_exp1B","7_17_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",6,1
"168","06_29_22","06_30_22",169,"G","169G",116,11,"Y4","B30","Y4B30",1,"B","Y4B30_exp1B","7_17_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",10,1
"169","06_29_22","07_01_22",197,"D","197D",133,4,"Y8","B45","Y8B45",2,"A","Y8B45_exp2A","8_4_22","A",7.5,20,"S","A","A_7.5_20_S_A","A_7.5",2,3
"170","06_29_22","07_01_22",197,"D","197D",133,4,"Y8","B45","Y8B45",2,"A","Y8B45_exp2A","8_4_22","A",7.5,20,"S","A","A_7.5_20_S_A","A_7.5",6,1
"171","06_29_22","07_01_22",197,"D","197D",133,4,"Y8","B45","Y8B45",2,"A","Y8B45_exp2A","8_4_22","A",7.5,20,"S","A","A_7.5_20_S_A","A_7.5",10,1
"172","06_29_22","06_30_22",170,"J","170J",117,13,"Y10","B50","Y10B50",2,"B","Y10B50_exp2B","8_9_22","A",7.5,20,"F","A","A_7.5_20_F_A","A_7.5",2,1
"173","06_29_22","06_30_22",170,"J","170J",117,13,"Y10","B50","Y10B50",2,"B","Y10B50_exp2B","8_9_22","A",7.5,20,"F","A","A_7.5_20_F_A","A_7.5",6,1
"174","06_29_22","06_30_22",170,"J","170J",117,13,"Y10","B50","Y10B50",2,"B","Y10B50_exp2B","8_9_22","A",7.5,20,"F","A","A_7.5_20_F_A","A_7.5",10,1
"175","06_29_22","07_05_22",211,"F","211F",141,4,"Y10","B53","Y10B53",2,"B","Y10B53_exp2B","8_9_22","A",7.5,20,"F","S","A_7.5_20_F_S","A_7.5",2,1
"176","06_29_22","07_05_22",211,"F","211F",141,4,"Y10","B53","Y10B53",2,"B","Y10B53_exp2B","8_9_22","A",7.5,20,"F","S","A_7.5_20_F_S","A_7.5",6,1
"177","06_29_22","07_05_22",211,"F","211F",141,4,"Y10","B53","Y10B53",2,"B","Y10B53_exp2B","8_9_22","A",7.5,20,"F","S","A_7.5_20_F_S","A_7.5",10,1
"178","06_29_22","06_30_22",178,"M","178M",123,10,"Y21","B5628","Y21B5628",2,"B","Y21B5628_exp2B","8_9_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",2,1
"179","06_29_22","06_30_22",178,"M","178M",123,10,"Y21","B5628","Y21B5628",2,"B","Y21B5628_exp2B","8_9_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",6,1
"180","06_29_22","06_30_22",178,"M","178M",123,10,"Y21","B5628","Y21B5628",2,"B","Y21B5628_exp2B","8_9_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",10,1
"181","06_29_22","07_07_22",219,"A","219A",144,5,"Y21","B6232","Y21B6232",2,"B","Y21B6232_exp2B","8_9_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",2,1
"182","06_29_22","07_07_22",219,"A","219A",144,5,"Y21","B6232","Y21B6232",2,"B","Y21B6232_exp2B","8_9_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",6,1
"183","06_29_22","07_07_22",219,"A","219A",144,5,"Y21","B6232","Y21B6232",2,"B","Y21B6232_exp2B","8_9_22","A",7.5,30,"S","S","A_7.5_30_S_S","A_7.5",10,1
"184","08_01_22","08_03_22",240,"F","240F",161,16,"Y13","B73","Y13B73",3,"A","Y13B73_exp3A","08_21_22","A",7.5,30,"F","S","A_7.5_30_F_S","A_7.5",2,1
"185","08_01_22","08_03_22",240,"F","240F",161,16,"Y13","B73","Y13B73",3,"A","Y13B73_exp3A","08_21_22","A",7.5,30,"F","S","A_7.5_30_F_S","A_7.5",6,1
"186","08_01_22","08_03_22",240,"F","240F",161,16,"Y13","B73","Y13B73",3,"A","Y13B73_exp3A","08_21_22","A",7.5,30,"F","S","A_7.5_30_F_S","A_7.5",10,1
"187","08_01_22","08_03_22",242,"M","242M",165,10,"O15","Y21","O15Y21",3,"B","O15Y21_exp3B","08_25_22","A",7.5,20,"S","A","A_7.5_20_S_A","A_7.5",2,1
"188","08_01_22","08_03_22",242,"M","242M",165,10,"O15","Y21","O15Y21",3,"B","O15Y21_exp3B","08_25_22","A",7.5,20,"S","A","A_7.5_20_S_A","A_7.5",6,1
"189","08_01_22","08_03_22",242,"M","242M",165,10,"O15","Y21","O15Y21",3,"B","O15Y21_exp3B","08_25_22","A",7.5,20,"S","A","A_7.5_20_S_A","A_7.5",10,1
"190","08_01_22","08_03_22",242,"H","242H",165,5,"W13","O56","W13O56",3,"B","W13O56_exp3B","08_25_22","A",7.5,30,"F","A","A_7.5_30_F_A","A_7.5",2,2
"191","08_01_22","08_03_22",242,"H","242H",165,5,"W13","O56","W13O56",3,"B","W13O56_exp3B","08_25_22","A",7.5,30,"F","A","A_7.5_30_F_A","A_7.5",6,1
"192","08_01_22","08_03_22",242,"H","242H",165,5,"W13","O56","W13O56",3,"B","W13O56_exp3B","08_25_22","A",7.5,30,"F","A","A_7.5_30_F_A","A_7.5",10,1
"193","08_01_22","8_05_22",251,"C","251C",172,4,"W14","O63","W14O63",3,"B","W14O63_exp3B","08_25_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",2,1
"194","08_01_22","8_05_22",251,"C","251C",172,4,"W14","O63","W14O63",3,"B","W14O63_exp3B","08_25_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",6,1
"195","08_01_22","8_05_22",251,"C","251C",172,4,"W14","O63","W14O63",3,"B","W14O63_exp3B","08_25_22","A",7.5,30,"S","A","A_7.5_30_S_A","A_7.5",10,1
"196","06_22_22","06_25_22",166,"L","166L",113,6,"B32","G83","B32G83",1,"B","B32G83_exp1B","7_17_22","N",0,30,"S","A","N_0_30_S_A","N_0",2,1
"197","06_22_22","06_25_22",166,"L","166L",113,6,"B32","G83","B32G83",1,"B","B32G83_exp1B","7_17_22","N",0,30,"S","A","N_0_30_S_A","N_0",6,1
"198","06_22_22","06_25_22",166,"L","166L",113,6,"B32","G83","B32G83",1,"B","B32G83_exp1B","7_17_22","N",0,30,"S","A","N_0_30_S_A","N_0",10,1
"199","06_29_22","06_30_22",171,"L","171L",119,1,"B32","G84","B32G84",1,"B","B32G84_exp1B","7_17_22","N",0,30,"S","A","N_0_30_S_A","N_0",2,2
"200","06_29_22","06_30_22",171,"L","171L",119,1,"B32","G84","B32G84",1,"B","B32G84_exp1B","7_17_22","N",0,30,"S","A","N_0_30_S_A","N_0",6,1
"201","06_29_22","06_30_22",171,"L","171L",119,1,"B32","G84","B32G84",1,"B","B32G84_exp1B","7_17_22","N",0,30,"S","A","N_0_30_S_A","N_0",10,1
"202","06_29_22","07_01_22",206,"B","206B",136,14,"B26","G49","B26G49",2,"A","B26G49_exp2A","8_4_22","N",0,30,"S","A","N_0_30_S_A","N_0",2,1
"203","06_29_22","07_01_22",206,"B","206B",136,14,"B26","G49","B26G49",2,"A","B26G49_exp2A","8_4_22","N",0,30,"S","A","N_0_30_S_A","N_0",6,1
"204","06_29_22","07_01_22",206,"B","206B",136,14,"B26","G49","B26G49",2,"A","B26G49_exp2A","8_4_22","N",0,30,"S","A","N_0_30_S_A","N_0",10,1
"205","06_29_22","06_30_22",187,"B","187B",128,7,"B22","G28","B22G28",2,"A","B22G28_exp2A","8_4_22","N",0,20,"S","A","N_0_20_S_A","N_0",2,2
"206","06_29_22","06_30_22",187,"B","187B",128,7,"B22","G28","B22G28",2,"A","B22G28_exp2A","8_4_22","N",0,20,"S","A","N_0_20_S_A","N_0",6,1
"207","06_29_22","06_30_22",187,"B","187B",128,7,"B22","G28","B22G28",2,"A","B22G28_exp2A","8_4_22","N",0,20,"S","A","N_0_20_S_A","N_0",10,1
"208","06_29_22","07_01_22",202,"C","202C",135,14,"B22","G29","B22G29",2,"A","B22G29_exp2A","8_4_22","N",0,20,"S","A","N_0_20_S_A","N_0",2,3
"209","06_29_22","07_01_22",202,"C","202C",135,14,"B22","G29","B22G29",2,"A","B22G29_exp2A","8_4_22","N",0,20,"S","A","N_0_20_S_A","N_0",6,1
"210","06_29_22","07_01_22",202,"C","202C",135,14,"B22","G29","B22G29",2,"A","B22G29_exp2A","8_4_22","N",0,20,"S","A","N_0_20_S_A","N_0",10,1
"211","06_29_22","06_30_22",186,"G","186G",128,1,"B22","G31","B22G31",2,"A","B22G31_exp2A","8_4_22","N",0,20,"S","S","N_0_20_S_S","N_0",2,3
"212","06_29_22","06_30_22",186,"G","186G",128,1,"B22","G31","B22G31",2,"A","B22G31_exp2A","8_4_22","N",0,20,"S","S","N_0_20_S_S","N_0",6,1
"213","06_29_22","06_30_22",186,"G","186G",128,1,"B22","G31","B22G31",2,"A","B22G31_exp2A","8_4_22","N",0,20,"S","S","N_0_20_S_S","N_0",10,1
"214","06_29_22","07_07_22",230,"C","230C",150,2,"B26","G50","B26G50",2,"A","B26G50_exp2A","8_4_22","N",0,30,"S","A","N_0_30_S_A","N_0",2,3
"215","06_29_22","07_07_22",230,"C","230C",150,2,"B26","G50","B26G50",2,"A","B26G50_exp2A","8_4_22","N",0,30,"S","A","N_0_30_S_A","N_0",6,1
"216","06_29_22","07_07_22",230,"C","230C",150,2,"B26","G50","B26G50",2,"A","B26G50_exp2A","8_4_22","N",0,30,"S","A","N_0_30_S_A","N_0",10,1
"217","06_29_22","06_30_22",184,"I","184I",126,7,"B14","G15","B14G15",2,"B","B14G15_exp2B","8_9_22","N",0,20,"F","A","N_0_20_F_A","N_0",2,1
"218","06_29_22","06_30_22",184,"I","184I",126,7,"B14","G15","B14G15",2,"B","B14G15_exp2B","8_9_22","N",0,20,"F","A","N_0_20_F_A","N_0",6,1
"219","06_29_22","06_30_22",184,"I","184I",126,7,"B14","G15","B14G15",2,"B","B14G15_exp2B","8_9_22","N",0,20,"F","A","N_0_20_F_A","N_0",10,1
"220","08_01_22","08_03_22",241,"A","241A",163,3,"B22","G27","B22G27",3,"A","B22G27_exp3A","08_21_22","N",0,20,"S","S","N_0_20_S_S","N_0",2,3
"221","08_01_22","08_03_22",241,"A","241A",163,3,"B22","G27","B22G27",3,"A","B22G27_exp3A","08_21_22","N",0,20,"S","S","N_0_20_S_S","N_0",6,1
"222","08_01_22","08_03_22",241,"A","241A",163,3,"B22","G27","B22G27",3,"A","B22G27_exp3A","08_21_22","N",0,20,"S","S","N_0_20_S_S","N_0",10,1
"223","08_01_22","08_02_22",237,"O","237O",155,1,"B22","G29","B22G29",3,"A","B22G29_exp3A","08_21_22","N",0,20,"S","A","N_0_20_S_A","N_0",2,2
"224","08_01_22","08_02_22",237,"O","237O",155,1,"B22","G29","B22G29",3,"A","B22G29_exp3A","08_21_22","N",0,20,"S","A","N_0_20_S_A","N_0",6,1
"225","08_01_22","08_02_22",237,"O","237O",155,1,"B22","G29","B22G29",3,"A","B22G29_exp3A","08_21_22","N",0,20,"S","A","N_0_20_S_A","N_0",10,1
"226","06_29_22","07_07_22",226,"B","226B",147,11,"B25","G43","B25G43",3,"A","B25G43_exp3A","08_21_22","N",0,30,"F","A","N_0_30_F_A","N_0",2,1
"227","06_29_22","07_07_22",226,"B","226B",147,11,"B25","G43","B25G43",3,"A","B25G43_exp3A","08_21_22","N",0,30,"F","A","N_0_30_F_A","N_0",6,1
"228","06_29_22","07_07_22",226,"B","226B",147,11,"B25","G43","B25G43",3,"A","B25G43_exp3A","08_21_22","N",0,30,"F","A","N_0_30_F_A","N_0",10,1
"229","08_01_22","08_02_22",237,"T","237T",155,6,"B26","G49","B26G49",3,"A","B26G49_exp3A","08_21_22","N",0,30,"S","A","N_0_30_S_A","N_0",2,2
"230","08_01_22","08_02_22",237,"T","237T",155,6,"B26","G49","B26G49",3,"A","B26G49_exp3A","08_21_22","N",0,30,"S","A","N_0_30_S_A","N_0",6,1
"231","08_01_22","08_02_22",237,"T","237T",155,6,"B26","G49","B26G49",3,"A","B26G49_exp3A","08_21_22","N",0,30,"S","A","N_0_30_S_A","N_0",10,1
"232","08_01_22","08_03_22",242,"Z","242Z",166,7,"W1","O2","W1O2",3,"B","W1O2_exp3B","08_25_22","N",0,30,"F","A","N_0_30_F_A","N_0",2,2
"233","08_01_22","08_03_22",242,"Z","242Z",166,7,"W1","O2","W1O2",3,"B","W1O2_exp3B","08_25_22","N",0,30,"F","A","N_0_30_F_A","N_0",6,1
"234","08_01_22","08_03_22",242,"Z","242Z",166,7,"W1","O2","W1O2",3,"B","W1O2_exp3B","08_25_22","N",0,30,"F","A","N_0_30_F_A","N_0",10,1
"235","08_01_22","8_05_22",245,"L","245L",169,7,"W1","O4","W1O4",3,"B","W1O4_exp3B","08_25_22","N",0,30,"F","S","N_0_30_F_S","N_0",2,1
"236","08_01_22","8_05_22",245,"L","245L",169,7,"W1","O4","W1O4",3,"B","W1O4_exp3B","08_25_22","N",0,30,"F","S","N_0_30_F_S","N_0",6,1
"237","08_01_22","8_05_22",245,"L","245L",169,7,"W1","O4","W1O4",3,"B","W1O4_exp3B","08_25_22","N",0,30,"F","S","N_0_30_F_S","N_0",10,1
"238","06_22_22","06_24_22",150,"J","150J",101,15,"G31","Y82","G31Y82",1,"A","G31Y82_exp1A","7_15_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",2,2
"239","06_22_22","06_24_22",150,"J","150J",101,15,"G31","Y82","G31Y82",1,"A","G31Y82_exp1A","7_15_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",6,1
"240","06_22_22","06_24_22",150,"J","150J",101,15,"G31","Y82","G31Y82",1,"A","G31Y82_exp1A","7_15_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",10,1
"241","06_22_22","06_24_22",148,"A","148A",100,14,"G28","Y65","G28Y65",1,"A","G28Y65_exp1A","7_15_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",2,2
"242","06_22_22","06_24_22",148,"A","148A",100,14,"G28","Y65","G28Y65",1,"A","G28Y65_exp1A","7_15_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",6,1
"243","06_22_22","06_24_22",148,"A","148A",100,14,"G28","Y65","G28Y65",1,"A","G28Y65_exp1A","7_15_22","N",1.5,30,"F","S","N_1.5_30_F_S","N_1.5",10,1
"244","06_29_22","06_30_22",183,"F","183F",125,11,"G23","Y2820","G23Y2820",1,"B","G23Y2820_exp1B","7_17_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",2,1
"245","06_29_22","06_30_22",183,"F","183F",125,11,"G23","Y2820","G23Y2820",1,"B","G23Y2820_exp1B","7_17_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",6,1
"246","06_29_22","06_30_22",183,"F","183F",125,11,"G23","Y2820","G23Y2820",1,"B","G23Y2820_exp1B","7_17_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",10,1
"247","06_29_22","07_05_22",208,"C","208C",139,3,"G24","Y44","G24Y44",2,"A","G24Y44_exp2A","8_4_22","N",1.5,20,"S","S","N_1.5_20_S_S","N_1.5",2,1
"248","06_29_22","07_05_22",208,"C","208C",139,3,"G24","Y44","G24Y44",2,"A","G24Y44_exp2A","8_4_22","N",1.5,20,"S","S","N_1.5_20_S_S","N_1.5",6,1
"249","06_29_22","07_05_22",208,"C","208C",139,3,"G24","Y44","G24Y44",2,"A","G24Y44_exp2A","8_4_22","N",1.5,20,"S","S","N_1.5_20_S_S","N_1.5",10,1
"250","06_29_22","07_07_22",227,"B","227B",148,10,"G33","Y97","G33Y97",2,"A","G33Y97_exp2A","8_4_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",2,1
"251","06_29_22","07_07_22",227,"B","227B",148,10,"G33","Y97","G33Y97",2,"A","G33Y97_exp2A","8_4_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",6,1
"252","06_29_22","07_07_22",227,"B","227B",148,10,"G33","Y97","G33Y97",2,"A","G33Y97_exp2A","8_4_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",10,1
"253","06_29_22","06_30_22",186,"B","186B",127,12,"G33","Y94","G33Y94",2,"A","G33Y94_exp2A","8_4_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",2,2
"254","06_29_22","06_30_22",186,"B","186B",127,12,"G33","Y94","G33Y94",2,"A","G33Y94_exp2A","8_4_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",6,1
"255","06_29_22","06_30_22",186,"B","186B",127,12,"G33","Y94","G33Y94",2,"A","G33Y94_exp2A","8_4_22","N",1.5,30,"F","A","N_1.5_30_F_A","N_1.5",10,1
"256","08_01_22","08_03_22",240,"Q","240Q",162,11,"G23","Y5017","G23Y5017",3,"A","G23Y5017_exp3A","08_21_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",2,2
"257","08_01_22","08_03_22",240,"Q","240Q",162,11,"G23","Y5017","G23Y5017",3,"A","G23Y5017_exp3A","08_21_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",6,1
"258","08_01_22","08_03_22",240,"Q","240Q",162,11,"G23","Y5017","G23Y5017",3,"A","G23Y5017_exp3A","08_21_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",10,1
"259","06_29_22","07_07_22",227,"G","227G",148,15,"G24","Y40","",3,"A","_exp3A","08_21_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",2,1
"260","06_29_22","07_07_22",227,"G","227G",148,15,"G24","Y40","",3,"A","_exp3A","08_21_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",6,1
"261","06_29_22","07_07_22",227,"G","227G",148,15,"G24","Y40","",3,"A","_exp3A","08_21_22","N",1.5,20,"S","A","N_1.5_20_S_A","N_1.5",10,1
"262","08_01_22","8_05_22",245,"K","245K",169,6,"O5","G5","O5G5",3,"B","O5G5_exp3B","08_25_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",2,5
"263","08_01_22","8_05_22",245,"K","245K",169,6,"O5","G5","O5G5",3,"B","O5G5_exp3B","08_25_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",6,1
"264","08_01_22","8_05_22",245,"K","245K",169,6,"O5","G5","O5G5",3,"B","O5G5_exp3B","08_25_22","N",1.5,20,"F","S","N_1.5_20_F_S","N_1.5",10,1
"265","08_01_22","8_05_22",249,"G","249G",171,5,"O8","G11","O8G11",3,"B","O8G11_exp3B","08_25_22","N",1.5,20,"S","S","N_1.5_20_S_S","N_1.5",2,2
"266","08_01_22","8_05_22",249,"G","249G",171,5,"O8","G11","O8G11",3,"B","O8G11_exp3B","08_25_22","N",1.5,20,"S","S","N_1.5_20_S_S","N_1.5",6,1
"267","08_01_22","8_05_22",249,"G","249G",171,5,"O8","G11","O8G11",3,"B","O8G11_exp3B","08_25_22","N",1.5,20,"S","S","N_1.5_20_S_S","N_1.5",10,1
"268","08_01_22","08_03_22",243,"F","243F",167,2,"W7","O35","W7O35",3,"B","W7O35_exp3B","08_25_22","N",1.5,30,"S","S","N_1.5_30_S_S","N_1.5",2,4
"269","08_01_22","08_03_22",243,"F","243F",167,2,"W7","O35","W7O35",3,"B","W7O35_exp3B","08_25_22","N",1.5,30,"S","S","N_1.5_30_S_S","N_1.5",6,1
"270","08_01_22","08_03_22",243,"F","243F",167,2,"W7","O35","W7O35",3,"B","W7O35_exp3B","08_25_22","N",1.5,30,"S","S","N_1.5_30_S_S","N_1.5",10,1
"271","06_22_22","06_24_22",147,"C","147C",100,9,"R3","W12","R3W12",1,"A","R3W12_exp1A","7_15_22","N",18,20,"F","S","N_18_20_F_S","N_18",2,1
"272","06_22_22","06_24_22",147,"C","147C",100,9,"R3","W12","R3W12",1,"A","R3W12_exp1A","7_15_22","N",18,20,"F","S","N_18_20_F_S","N_18",6,1
"273","06_22_22","06_24_22",147,"C","147C",100,9,"R3","W12","R3W12",1,"A","R3W12_exp1A","7_15_22","N",18,20,"F","S","N_18_20_F_S","N_18",10,1
"274","06_29_22","06_30_22",177,"A","177A",122,12,"R17","W82","R17W82",1,"B","R17W82_exp1B","7_17_22","N",18,30,"S","A","N_18_30_S_A","N_18",2,1
"275","06_29_22","06_30_22",177,"A","177A",122,12,"R17","W82","R17W82",1,"B","R17W82_exp1B","7_17_22","N",18,30,"S","A","N_18_30_S_A","N_18",6,1
"276","06_29_22","06_30_22",177,"A","177A",122,12,"R17","W82","R17W82",1,"B","R17W82_exp1B","7_17_22","N",18,30,"S","A","N_18_30_S_A","N_18",10,1
"277","06_22_22","06_25_22",166,"C","166C",112,13,"R17","W84","R17W84",1,"B","R17W84_exp1B","7_17_22","N",18,30,"S","S","N_18_30_S_S","N_18",2,1
"278","06_22_22","06_25_22",166,"C","166C",112,13,"R17","W84","R17W84",1,"B","R17W84_exp1B","7_17_22","N",18,30,"S","S","N_18_30_S_S","N_18",6,1
"279","06_22_22","06_25_22",166,"C","166C",112,13,"R17","W84","R17W84",1,"B","R17W84_exp1B","7_17_22","N",18,30,"S","S","N_18_30_S_S","N_18",10,1
"280","06_29_22","06_30_22",173,"D","173D",120,13,"R17","W85","R17W85",1,"B","R17W85_exp1B","7_17_22","N",18,30,"S","S","N_18_30_S_S","N_18",2,3
"281","06_29_22","06_30_22",173,"D","173D",120,13,"R17","W85","R17W85",1,"B","R17W85_exp1B","7_17_22","N",18,30,"S","S","N_18_30_S_S","N_18",6,1
"282","06_29_22","06_30_22",173,"D","173D",120,13,"R17","W85","R17W85",1,"B","R17W85_exp1B","7_17_22","N",18,30,"S","S","N_18_30_S_S","N_18",10,1
"283","06_29_22","07_01_22",202,"B","202B",135,13,"R14","W71","R14W71",2,"A","R14W71_exp2A","8_4_22","N",18,30,"F","A","N_18_30_F_A","N_18",2,1
"284","06_29_22","07_01_22",202,"B","202B",135,13,"R14","W71","R14W71",2,"A","R14W71_exp2A","8_4_22","N",18,30,"F","A","N_18_30_F_A","N_18",6,1
"285","06_29_22","07_01_22",202,"B","202B",135,13,"R14","W71","R14W71",2,"A","R14W71_exp2A","8_4_22","N",18,30,"F","A","N_18_30_F_A","N_18",10,1
"286","06_29_22","07_05_22",209,"B","209B",139,13,"R15","W76","R15W76",2,"A","R15W76_exp2A","8_4_22","N",18,30,"S","A","N_18_30_S_A","N_18",2,1
"287","06_29_22","07_05_22",209,"B","209B",139,13,"R15","W76","R15W76",2,"A","R15W76_exp2A","8_4_22","N",18,30,"S","A","N_18_30_S_A","N_18",6,1
"288","06_29_22","07_05_22",209,"B","209B",139,13,"R15","W76","R15W76",2,"A","R15W76_exp2A","8_4_22","N",18,30,"S","A","N_18_30_S_A","N_18",10,1
"289","06_29_22","07_07_22",231,"B","231B",150,7,"R15","W77","R15W77",2,"A","R15W77_exp2A","8_4_22","N",18,30,"S","A","N_18_30_S_A","N_18",2,2
"290","06_29_22","07_07_22",231,"B","231B",150,7,"R15","W77","R15W77",2,"A","R15W77_exp2A","8_4_22","N",18,30,"S","A","N_18_30_S_A","N_18",6,1
"291","06_29_22","07_07_22",231,"B","231B",150,7,"R15","W77","R15W77",2,"A","R15W77_exp2A","8_4_22","N",18,30,"S","A","N_18_30_S_A","N_18",10,1
"292","06_29_22","07_07_22",227,"A","227A",148,9,"R14","W70","R14W70",3,"A","R14W70_exp3A","08_21_22","N",18,30,"F","A","N_18_30_F_A","N_18",2,1
"293","06_29_22","07_07_22",227,"A","227A",148,9,"R14","W70","R14W70",3,"A","R14W70_exp3A","08_21_22","N",18,30,"F","A","N_18_30_F_A","N_18",6,1
"294","06_29_22","07_07_22",227,"A","227A",148,9,"R14","W70","R14W70",3,"A","R14W70_exp3A","08_21_22","N",18,30,"F","A","N_18_30_F_A","N_18",10,1
"295","08_01_22","08_02_22",237,"N","237N",154,16,"R14","W71","R14W71",3,"A","R14W71_exp3A","08_21_22","N",18,30,"F","A","N_18_30_F_A","N_18",2,2
"296","08_01_22","08_02_22",237,"N","237N",154,16,"R14","W71","R14W71",3,"A","R14W71_exp3A","08_21_22","N",18,30,"F","A","N_18_30_F_A","N_18",6,1
"297","08_01_22","08_02_22",237,"N","237N",154,16,"R14","W71","R14W71",3,"A","R14W71_exp3A","08_21_22","N",18,30,"F","A","N_18_30_F_A","N_18",10,1
"298","06_29_22","07_07_22",232,"J","232J",151,3,"R15","W75","R15W75",3,"A","R15W75_exp3A","08_21_22","N",18,30,"S","A","N_18_30_S_A","N_18",2,2
"299","06_29_22","07_07_22",232,"J","232J",151,3,"R15","W75","R15W75",3,"A","R15W75_exp3A","08_21_22","N",18,30,"S","A","N_18_30_S_A","N_18",6,1
"300","06_29_22","07_07_22",232,"J","232J",151,3,"R15","W75","R15W75",3,"A","R15W75_exp3A","08_21_22","N",18,30,"S","A","N_18_30_S_A","N_18",10,1
"301","08_01_22","08_02_22",237,"Y","237Y",155,11,"R15","W76","R15W76",3,"A","R15W76_exp3A","08_21_22","N",18,30,"S","A","N_18_30_S_A","N_18",2,1
