date_coll,date_frag,col_num,frag_letter,col_frag_num,tile_num,tile_position,exp_num,stand_beetag,peg_beetag,exp_1_beetag,exp_1_subrun,beetag_exprun,exp_startdate,treat_ID,N_species,N_dose,temp,food,sym_state,N_species_dose,survival_day1,survival_day2,survival_day3,survival_day4,survival_day5,survival_day6,survival_day7,survival_day8,survival_day9,survival_day10,survival_day11,survival_day12
06_29_22,07_07_22,232,J,232J,151,3,3,R15,W75,R15W75,A,R15W75_exp3A,08_21_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,181,F,181F,124,7,1,R15,W76,R15W76,B,R15W76_exp1B,7_17_22,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,209,B,209B,139,13,2,R15,W76,R15W76,A,R15W76_exp2A,,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,Y,237Y,155,11,3,R15,W76,R15W76,A,R15W76_exp3A,08_21_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,190,D,190D,129,10,1,R15,W77,R15W77,B,R15W77_exp1B,7_17_22,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,231,B,231B,150,7,2,R15,W77,R15W77,A,R15W77_exp2A,,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,BI,237BI,157,15,3,R15,W77,R15W77,A,R15W77_exp3A,08_21_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,171,O,171O,119,4,1,R15,W78,R15W78,B,R15W78_exp1B,7_17_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,193,G,193G,130,10,2,R15,W78,R15W78,A,R15W78_exp2A,,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,239,T,239T,161,8,3,R15,W78,R15W78,A,R15W78_exp3A,08_21_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,185,A,185A,126,16,1,R15,W79,R15W79,B,R15W79_exp1B,7_17_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,218,F,218F,144,4,2,R15,W79,R15W79,A,R15W79_exp2A,,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,241,H,241H,163,10,3,R15,W79,R15W79,A,R15W79_exp3A,08_21_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,167,C,167C,113,10,1,R17,W80,R17W80,B,R17W80_exp1B,7_17_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,196,N,196N,132,7,2,R17,W80,R17W80,A,R17W80_exp2A,,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_31,07_31_31,235,J,235J,153,10,3,R17,W80,R17W80,A,R17W80_exp3A,08_21_22,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,177,A,177A,122,12,1,R17,W82,R17W82,B,R17W82_exp1B,7_17_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,210,H,210H,140,13,2,R17,W82,R17W82,A,R17W82_exp2A,,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,AI,237AI,156,5,3,R17,W82,R17W82,A,R17W82_exp3A,08_21_22,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,184,L,184L,126,10,1,R17,W83,R17W83,B,R17W83_exp1B,7_17_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,232,I,232I,151,2,2,R17,W83,R17W83,A,R17W83_exp2A,,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,BR,237BR,158,8,3,R17,W83,R17W83,A,R17W83_exp3A,08_21_22,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,166,C,166C,112,13,1,R17,W84,R17W84,B,R17W84_exp1B,7_17_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,200,E,200E,134,15,2,R17,W84,R17W84,A,R17W84_exp2A,,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,240,G,240G,162,1,3,R17,W84,R17W84,A,R17W84_exp3A,08_21_22,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,173,D,173D,120,13,1,R17,W85,R17W85,B,R17W85_exp1B,7_17_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,222,A,222A,145,3,2,R17,W85,R17W85,A,R17W85_exp2A,,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,241,Q,241Q,164,3,3,R17,W85,R17W85,A,R17W85_exp3A,08_21_22,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,167,S,167S,114,10,1,R1,W2,R1W2,B,R1W2_exp1B,7_17_22,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,206,J,206J,137,6,2,R1,W2,R1W2,A,R1W2_exp2A,,N_18_20_F_S,N,18,20,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,178,L,178L,123,9,1,R1,W3,R1W3,B,R1W3_exp1B,7_17_22,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,174,H,174H,121,8,2,R1,W3,R1W3,A,R1W3_exp2A,,N_18_20_F_A,N,18,20,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,187,A,187A,128,6,1,R1,W5,R1W5,B,R1W5_exp1B,7_17_22,A_10_30_F_A,A,10,30,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,199,D,199D,134,10,2,R1,W5,R1W5,A,R1W5_exp2A,,N_18_20_F_A,N,18,20,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,167,L,167L,114,3,1,R1,W6,R1W6,B,R1W6_exp1B,7_17_22,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,226,N,226N,148,7,2,R1,W6,R1W6,A,R1W6_exp2A,,N_18_20_F_A,N,18,20,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,182,A,182A,124,8,1,R1,W7,R1W7,B,R1W7_exp1B,7_17_22,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,185,F,185F,127,5,2,R1,W7,R1W7,A,R1W7_exp2A,,N_18_20_F_S,N,18,20,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,150,M,150M,102,2,1,R20,W87,R20W87,A,R20W87_exp1A,7_15_22,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,184,H,184H,126,6,2,R20,W87,R20W87,B,R20W87_exp2B,,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,165,E,165E,112,8,1,R20,W88,R20W88,A,R20W88_exp1A,7_15_22,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,225,D,225D,146,15,2,R20,W88,R20W88,B,R20W88_exp2B,,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,145,D,145D,99,10,1,R20,W90,R20W90,A,R20W90_exp1A,7_15_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,200,D,200D,134,14,2,R20,W90,R20W90,B,R20W90_exp2B,,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,L,153L,104,16,1,R20,W92,R20W92,A,R20W92_exp1A,7_15_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,223,C,223C,145,13,2,R20,W92,R20W92,B,R20W92_exp2B,,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,157,M,157M,107,13,1,R20,W93,R20W93,A,R20W93_exp1A,7_15_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,234,E,234E,152,14,2,R20,W93,R20W93,B,R20W93_exp2B,,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,163,B,163B,111,6,1,R21,W100,R21W100,B,R21W100_exp1B,7_17_22,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,206,D,206D,136,16,2,R21,W100,R21W100,A,R21W100_exp2A,,A_10_30_F_S,A,10,30,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,240,O,240O,162,9,3,R21,W100,R21W100,A,R21W100_exp3A,08_21_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,171,Z,171Z,119,15,1,R21,W55,R21W55,B,R21W55_exp1B,7_17_22,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,233,C,233C,151,7,2,R21,W55,R21W55,A,R21W55_exp2A,,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,243,D,243D,166,16,3,R21,W55,R21W55,A,R21W55_exp3A,08_21_22,A_10_30_S_S,A,10,30,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,166,B,166B,112,12,1,R21,W94,R21W94,B,R21W94_exp1B,7_17_22,N_18_30_F_A,N,18,30,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,198,L,198L,134,4,2,R21,W94,R21W94,A,R21W94_exp2A,,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,D,237D,154,6,3,R21,W94,R21W94,A,R21W94_exp3A,08_21_22,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,170,R,170R,118,5,1,R21,W95,R21W95,B,R21W95_exp1B,7_17_22,N_18_30_F_A,N,18,30,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,226,J,226J,148,3,2,R21,W95,R21W95,A,R21W95_exp2A,,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_02_22,237,AS,237AS,156,15,3,R21,W95,R21W95,A,R21W95_exp3A,08_21_22,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,184,A,184A,125,15,1,R21,W97,R21W97,B,R21W97_exp1B,7_17_22,N_18_30_F_A,N,18,30,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,238,J,238J,159,4,3,R21,W97,R21W97,A,R21W97_exp3A,08_21_22,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,174,J,174J,121,10,2,R21,Y97,R21Y97,A,R21Y97_exp2A,,A_10_30_S_A,A,10,30,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,150,D,150D,101,9,1,R3,W10,R3W10,A,R3W10_exp1A,7_15_22,N_18_20_F_A,N,18,20,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,194,D,194D,131,1,2,R3,W10,R3W10,B,R3W10_exp2B,,N_18_20_F_A,N,18,20,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,142,G,142G,97,7,1,R3,W11,R3W11,A,R3W11_exp1A,7_15_22,N_18_20_F_S,N,18,20,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,174,E,174E,121,5,2,R3,W11,R3W11,B,R3W11_exp2B,,N_18_20_F_S,N,18,20,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,147,C,147C,100,9,1,R3,W12,R3W12,A,R3W12_exp1A,7_15_22,N_18_20_F_S,N,18,20,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,205,G,205G,136,11,2,R3,W12,R3W12,B,R3W12_exp2B,,N_18_20_F_S,N,18,20,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,P,153P,105,4,1,R3,W13,R3W13,A,R3W13_exp1A,7_15_22,N_18_20_F_S,N,18,20,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,223,G,223G,146,1,2,R3,W13,R3W13,B,R3W13_exp2B,,N_18_20_F_S,N,18,20,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,168,F,168F,115,8,1,R3,W8,R3W8,A,R3W8_exp1A,7_15_22,N_18_20_F_A,N,18,20,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,159,E,159E,109,14,2,R3,W8,R3W8,B,R3W8_exp2B,,N_18_20_F_A,N,18,20,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,168,J,168J,115,12,1,R4,W14,R4W14,A,R4W14_exp1A,7_15_22,N_18_30_F_A,N,18,30,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,170,A,170A,117,4,2,R4,W14,R4W14,B,R4W14_exp2B,,N_18_20_S_A,N,18,20,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,150,H,150H,101,13,1,R4,W15,R4W15,A,R4W15_exp1A,7_15_22,N_18_30_F_A,N,18,30,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,210,E,210E,140,10,2,R4,W15,R4W15,B,R4W15_exp2B,,N_18_20_S_A,N,18,20,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,142,L,142L,97,12,1,R4,W17,R4W17,A,R4W17_exp1A,7_15_22,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,188,C,188C,129,3,2,R4,W17,R4W17,B,R4W17_exp2B,,N_18_20_S_S,N,18,20,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,149,B,149B,101,1,1,R4,W20,R4W20,A,R4W20_exp1A,7_15_22,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,208,H,208H,139,8,2,R4,W20,R4W20,B,R4W20_exp2B,,N_18_20_S_S,N,18,20,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,T,153T,105,8,1,R4,W34,R4W34,A,R4W34_exp1A,7_15_22,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,225,G,225G,147,2,2,R4,W34,R4W34,B,R4W34_exp2B,,N_18_20_S_S,N,18,20,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,162,E,162E,111,1,1,R5,W21,R5W21,A,R5W21_exp1A,7_15_22,N_18_20_S_A,N,18,20,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,170,L,170L,117,15,2,R5,W21,R5W21,B,R5W21_exp2B,,A_10_20_F_A,A,10,20,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,151,A,151A,102,7,1,R5,W22,R5W22,A,R5W22_exp1A,7_15_22,N_18_20_S_A,N,18,20,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,213,B,213B,142,1,2,R5,W22,R5W22,B,R5W22_exp2B,,A_10_20_F_A,A,10,20,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,150,O,150O,102,4,1,R5,W24,R5W24,A,R5W24_exp1A,7_15_22,N_18_20_S_S,N,18,20,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,196,A,196A,131,10,2,R5,W24,R5W24,B,R5W24_exp2B,,A_10_20_F_S,A,10,20,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,154,E,154E,105,16,1,R5,W26,R5W26,A,R5W26_exp1A,7_15_22,N_18_20_S_S,N,18,20,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,211,G,211G,141,5,2,R5,W26,R5W26,B,R5W26_exp2B,,A_10_20_F_S,A,10,20,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,157,R,157R,108,2,1,R5,W27,R5W27,A,R5W27_exp1A,7_15_22,N_18_20_S_S,N,18,20,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,182,L,182L,125,3,2,R5,W27,R5W27,B,R5W27_exp2B,,A_10_20_F_S,A,10,20,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_25_22,163,F,163F,111,10,1,R6,W28,R6W28,A,R6W28_exp1A,7_15_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,178,F,178F,123,3,2,R6,W28,R6W28,B,R6W28_exp2B,,A_10_20_S_A,A,10,20,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,151,J,151J,102,16,1,R6,W29,R6W29,A,R6W29_exp1A,7_15_22,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,224,B,224B,146,7,2,R6,W29,R6W29,B,R6W29_exp2B,,A_10_20_S_A,A,10,20,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,152,I,152I,103,10,1,R6,W30,R6W30,A,R6W30_exp1A,7_15_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,197,F,197F,133,6,2,R6,W30,R6W30,B,R6W30_exp2B,,A_10_20_S_S,A,10,20,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,155,D,155D,106,7,1,R6,W31,R6W31,A,R6W31_exp1A,7_15_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,217,F,217F,143,13,2,R6,W31,R6W31,B,R6W31_exp2B,,A_10_20_S_S,A,10,20,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,159,C,159C,109,12,1,R6,W32,R6W32,A,R6W32_exp1A,7_15_22,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,233,Q,233Q,152,5,2,R6,W32,R6W32,B,R6W32_exp2B,,A_10_20_S_S,A,10,20,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,J,153J,104,14,1,R7,W35,R7W35,A,R7W35_exp1A,7_15_22,A_10_20_F_A,A,10,20,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,168,Q,168Q,116,3,2,R7,W35,R7W35,B,R7W35_exp2B,,N_18_30_F_A,N,18,30,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,144,D,144D,98,12,1,R7,W36,R7W36,A,R7W36_exp1A,7_15_22,A_10_20_F_A,A,10,20,F,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,201,D,201D,135,3,2,R7,W36,R7W36,B,R7W36_exp2B,,N_18_30_F_A,N,18,30,F,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,143,H,143H,98,5,1,R7,W37,R7W37,A,R7W37_exp1A,7_15_22,A_10_20_F_S,A,10,20,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,175,F,175F,121,16,2,R7,W37,R7W37,B,R7W37_exp2B,,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,152,K,152K,103,12,1,R7,W38,R7W38,A,R7W38_exp1A,7_15_22,A_10_20_F_S,A,10,20,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_01_22,207,I,207I,138,1,2,R7,W38,R7W38,B,R7W38_exp2B,,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,155,H,155H,106,11,1,R7,W39,R7W39,A,R7W39_exp1A,7_15_22,A_10_20_F_S,A,10,20,F,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,223,K,223K,146,5,2,R7,W39,R7W39,B,R7W39_exp2B,,N_18_30_F_S,N,18,30,F,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,154,G,154G,106,2,1,R8,W40,R8W40,A,R8W40_exp1A,7_15_22,A_10_20_S_A,A,10,20,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,170,F,170F,117,9,2,R8,W40,R8W40,B,R8W40_exp2B,,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,154,C,154C,105,14,1,R8,W41,R8W41,A,R8W41_exp1A,7_15_22,A_10_20_S_A,A,10,20,S,A,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,212,D,212D,141,12,2,R8,W41,R8W41,B,R8W41_exp2B,,N_18_30_S_A,N,18,30,S,A,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_23_22,144,K,144K,99,3,1,R8,W42,R8W42,A,R8W42_exp1A,7_15_22,A_10_20_S_S,A,10,20,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,06_30_22,191,C,191C,129,13,2,R8,W42,R8W42,B,R8W42_exp2B,,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,153,F,153F,104,10,1,R8,W43,R8W43,A,R8W43_exp1A,7_15_22,A_10_20_S_S,A,10,20,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_05_22,209,G,209G,140,2,2,R8,W43,R8W43,B,R8W43_exp2B,,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
06_22_22,06_24_22,157,H,157H,107,8,1,R8,W44,R8W44,A,R8W44_exp1A,7_15_22,A_10_20_S_S,A,10,20,S,S,A_10,0,0,0,0,0,0,0,0,0,0,0,0
06_29_22,07_07_22,226,E,226E,147,14,2,R8,W44,R8W44,B,R8W44_exp2B,,N_18_30_S_S,N,18,30,S,S,N_18,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,P,242P,165,13,3,W10,O41,W10O41,B,W10O41_exp3B,08_25_22,A_5_30_S_A,A,5,30,S,A,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,250,J,250J,171,16,3,W10,O42,W10O42,B,W10O42_exp3B,08_25_22,A_5_30_S_A,A,5,30,S,A,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,245,G,245G,169,2,3,W10,O43,W10O43,B,W10O43_exp3B,08_25_22,A_5_30_S_S,A,5,30,S,S,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,255,E,255E,177,1,3,W10,O44,W10O44,B,W10O44_exp3B,08_25_22,A_5_30_S_S,A,5,30,S,S,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,254,B,254B,176,4,3,W10,O45,W10O45,B,W10O45_exp3B,08_25_22,A_5_30_S_S,A,5,30,S,S,A_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,238,R,238R,159,12,3,W11,O46,W11O46,B,W11O46_exp3B,08_25_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,242,AC,242AC,166,10,3,W11,O47,W11O47,B,W11O47_exp3B,08_25_22,N_5_30_F_A,N,5,30,F,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,251,O,251O,172,16,3,W11,O48,W11O48,B,W11O48_exp3B,08_25_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,246,D,246D,169,11,3,W11,O49,W11O49,B,W11O49_exp3B,08_25_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_06_22,256,I,256I,177,11,3,W11,O50,W11O50,B,W11O50_exp3B,08_25_22,N_5_30_F_S,N,5,30,F,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,08_03_22,241,S,241S,164,5,3,W12,O51,W12O51,B,W12O51_exp3B,08_25_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,244,L,244L,168,7,3,W12,O52,W12O52,B,W12O52_exp3B,08_25_22,N_5_30_S_A,N,5,30,S,A,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,247,G,247G,170,3,3,W12,O53,W12O53,B,W12O53_exp3B,08_25_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
08_01_22,8_05_22,252,R,252R,174,3,3,W12,O54,W12O54,B,W12O54_exp3B,08_25_22,N_5_30_S_S,N,5,30,S,S,N_5,0,0,0,0,0,0,0,0,0,0,0,0
